,angle
1401,167.53439672131452
1402,
1403,178.6395489611467
1404,115.1313080080846
1405,146.72279294358066
1406,104.87585968498263
1407,175.01355723844515
1408,155.54827224563908
1409,
1410,157.36204983255422
1411,
1412,178.89397199968116
1413,94.01254685940981
1414,164.49102633432307
1415,164.07580932330177
1416,172.07656369034325
1417,
1418,164.05957971597343
1419,
1420,114.94914128824055
1421,99.49029869515401
1422,171.8317326719071
1423,85.92181275151906
1424,177.68810167375756
1425,163.0610580819401
1426,48.94534613318029
1427,86.89963926458748
1428,126.03716232059554
1429,105.25194499899199
1430,176.55234323554603
1431,99.56717708003765
1432,166.25933762866813
1433,179.86244376134775
1434,91.4260140694541
1435,100.42905471673485
1436,141.23922822457862
1437,105.7451983901606
1438,176.37114480097628
1439,99.71952921768322
1440,156.55302423675428
1441,157.48242182646442
1442,79.62357499372008
1443,85.73267717833698
1444,131.69988705992165
1445,148.1407062470787
1446,137.91145527902535
1447,177.7447669389395
1448,
1449,179.23293434238187
1450,
1451,90.99080465121875
1452,153.06123344522277
1453,110.37112348913877
1454,177.97010911121455
1455,102.3661346576713
1456,175.20831689419276
1457,175.1324262870182
1458,99.86236647032598
1459,101.97618479811192
1460,102.41425488680846
1461,126.04420571191861
1462,114.69290738782138
1463,178.1803191183751
1464,167.95261846622907
1465,173.04359165288074
1466,45.552720832860935
1467,131.548006186591
1468,
1469,
1470,
1471,
1472,162.88038611078906
1473,168.44960514567123
1474,115.43357229696008
1475,80.61336449549246
1476,129.54867169575755
1477,153.22527933407758
1478,144.6924229580052
1479,178.2694689402495
1480,173.21770124976555
1481,164.17785274450156
1482,100.47404636158831
1483,120.14349382736467
1484,150.81281703645683
1485,144.9905216606852
1486,177.92980327461834
1487,133.44751151763253
1488,175.48911605603053
1489,155.2495991431228
1490,91.64967223340847
1491,89.35131182478693
1492,139.9728448438825
1493,103.73208446523526
1494,179.42162075240105
1495,111.43336432063484
1496,174.02907968686966
1497,179.58279678591362
1498,105.6423124818289
1499,106.61002136540648
1500,118.526638375011
1501,142.27203725174542
1502,126.16900871841008
1503,175.6399462612281
1504,179.5109640561972
1505,177.49952593020274
1506,97.35077171149294
1507,103.09857876252275
1508,119.29619184230845
1509,90.2073692188398
1510,175.835407783683
1511,101.5531672909695
1512,158.64379247503726
1513,176.22495674516836
1514,84.64520035226363
1515,99.1330186841856
1516,84.9610483187787
1517,133.19561705755166
1518,100.42201280602809
1519,179.48006961656444
1520,179.10707380650564
1521,177.6583690632738
1522,101.5185385712494
1523,83.0225596696594
1524,110.06037892307825
1525,125.93508249732282
1526,126.45213827276065
1527,179.1312095131242
1528,178.2920981123856
1529,179.71994132503409
1530,122.2553259358213
1531,106.33778672951041
1532,104.97124389418377
1533,147.0322856717155
1534,
1535,
1536,172.23078459075685
1537,
1538,173.80411711617884
1539,
1540,129.33056378555912
1541,106.77260405399467
1542,179.11274593010086
1543,99.54557851605995
1544,172.81345999460518
1545,175.82736412345352
1546,81.99347720538283
1547,108.15689641462517
1548,106.04163210130145
1549,110.11580939633009
1550,121.07121276520823
1551,179.15183226044735
1552,121.78568904163535
1553,173.6676849331445
1554,173.08791745456526
1555,64.02879657787624
1556,138.53873203924917
1557,78.86583426722376
1558,93.31746210808308
1559,178.89429233106281
1560,179.44012320329173
1561,176.05378069266524
1562,109.42282671162982
1563,102.7352854678886
1564,98.11849300237935
1565,131.3372351479978
1566,117.35356463983652
1567,177.19626703300418
1568,170.90169174228828
1569,168.7896366472064
1570,100.1295962164414
1571,38.13309454911049
1572,121.49082227991467
1573,83.41426786253578
1574,171.040657751205
1575,97.67934764448958
1576,178.2920981123856
1577,179.71994132503409
1578,122.2553259358213
1579,106.33778672951041
1580,104.97124389418377
1581,147.0322856717155
1582,
1583,
1584,177.93672716042656
1585,172.98054901646685
1586,101.80731198441077
1587,92.26198094441553
1588,95.2639473218938
1589,146.16443390330735
1590,93.53233159062536
1591,151.56080317457875
1592,174.53008579426563
1593,176.21388522989048
1594,99.37236931582459
1595,94.5014592501971
1596,103.2381412773787
1597,138.47810289362855
1598,107.67213453466111
1599,177.56110024601634
1600,
1601,171.52033967006346
1602,
1603,174.97840671443382
1604,77.83534410733536
1605,135.14366539581775
1606,64.24581475396762
1607,144.86163528063798
1608,179.10707380650564
1609,177.6583690632738
1610,101.5185385712494
1611,83.0225596696594
1612,110.06037892307825
1613,125.93508249732282
1614,126.45213827276065
1615,179.1312095131242
1616,158.64379247503726
1617,176.22495674516836
1618,84.64520035226363
1619,99.1330186841856
1620,84.9610483187787
1621,133.19561705755166
1622,100.42201280602809
1623,179.48006961656444
1624,177.99467414478377
1625,175.66997946466722
1626,111.9735557947883
1627,96.1705740812227
1628,84.7832701711414
1629,119.2746032745397
1630,102.33783883216013
1631,176.08601690219675
1632,167.67481019674526
1633,164.0290945736335
1634,84.37442409441668
1635,99.52375113978206
1636,128.48009013569774
1637,93.13013885226496
1638,175.48474620257244
1639,98.35949168517146
1640,178.37707319988647
1641,177.34153800481118
1642,68.57382225815249
1643,109.13641021672495
1644,134.60157765699293
1645,111.290615144632
1646,178.71159106462702
1647,132.92568698747206
1648,176.22011963553888
1649,166.72319046382583
1650,98.41486913443231
1651,98.00502775822294
1652,121.81905491919886
1653,151.7380590536377
1654,130.9318791275975
1655,175.7386519311654
1656,179.27569246718997
1657,170.66748984040132
1658,109.55453430563875
1659,102.39004840085039
1660,121.44333986629726
1661,146.87361814387367
1662,122.41720859087205
1663,178.17637235893375
1664,169.35579733863256
1665,173.51491523339038
1666,87.36264991724754
1667,95.75872099018325
1668,135.1627530694914
1669,116.17632366130223
1670,171.88375130967486
1671,101.75029016717434
1672,176.90567237393745
1673,174.32802964894339
1674,93.42957285617157
1675,97.17393852796081
1676,94.0453590085146
1677,122.0618313392475
1678,103.59779586384126
1679,177.7606278442137
1680,172.62417624614028
1681,160.44115921949538
1682,100.34505336695241
1683,89.72825888885473
1684,86.95819837396249
1685,139.84262317760465
1686,94.12377626866059
1687,173.04602770885856
1688,175.7761037447369
1689,178.23370945741607
1690,108.09066395558423
1691,91.20053716825782
1692,84.30805715497019
1693,131.24495612760634
1694,101.5239112165425
1695,178.4270829732044
1696,
1697,159.74363090011227
1698,
1699,176.33740602874823
1700,103.36677547628904
1701,130.95533119874577
1702,98.57347054234599
1703,178.22349418839596
1704,161.06208595881748
1705,152.23367839533182
1706,86.08708011382308
1707,81.0966501213429
1708,132.8682934629558
1709,151.30347475182583
1710,144.5039631144303
1711,178.10646646368556
1712,173.04916513299145
1713,173.20369365679375
1714,89.95507955362241
1715,84.11592571120502
1716,110.32069642811837
1717,128.66596216088115
1718,119.40649549158758
1719,175.27475444439997
1720,178.25749987168692
1721,177.22276089620522
1722,100.26408243670181
1723,104.22875339103683
1724,137.9072234096188
1725,96.47848261632674
1726,176.3311411517932
1727,107.27503560431036
1728,172.4095793877688
1729,152.48496902314605
1730,109.96247357542592
1731,36.982700331780606
1732,148.19660602503188
1733,176.53910065134474
1734,
1735,
1736,178.57382728718508
1737,177.95397471468746
1738,101.28934686822484
1739,101.911593365346
1740,91.2897629355785
1741,114.17057358011397
1742,118.57785188665991
1743,179.09640927568861
1744,161.06208595881748
1745,152.23367839533182
1746,86.08708011382308
1747,81.0966501213429
1748,132.8682934629558
1749,151.30347475182583
1750,144.5039631144303
1751,178.10646646368556
1752,173.04916513299145
1753,173.20369365679375
1754,89.95507955362241
1755,84.11592571120502
1756,110.32069642811837
1757,128.66596216088115
1758,119.40649549158758
1759,175.27475444439997
1760,178.57382728718508
1761,177.95397471468746
1762,101.28934686822484
1763,101.911593365346
1764,91.2897629355785
1765,114.17057358011397
1766,118.57785188665991
1767,179.09640927568861
1768,178.25749987168692
1769,177.22276089620522
1770,100.26408243670181
1771,104.22875339103683
1772,137.9072234096188
1773,96.47848261632674
1774,176.3311411517932
1775,107.27503560431036
1776,172.4095793877688
1777,152.48496902314605
1778,109.96247357542592
1779,36.982700331780606
1780,148.19660602503188
1781,176.53910065134474
1782,
1783,
1784,177.5461006107404
1785,179.98754947786182
1786,96.09052495052043
1787,90.52183375149367
1788,115.61349419729925
1789,130.01992886939266
1790,120.93136474504566
1791,179.25567115281646
1792,
1793,169.54050618913163
1794,
1795,172.96814834187697
1796,90.65750685721306
1797,126.47542157819174
1798,88.55071768241163
1799,171.66679633398363
1800,154.91143649657414
1801,156.30756143361126
1802,91.03039831044283
1803,73.24108292294939
1804,103.14705974793162
1805,138.4207455830047
1806,121.269462258078
1807,174.47513140382063
1808,
1809,160.21923896634058
1810,
1811,161.44332347419848
1812,172.82111652991244
1813,109.61746579492188
1814,161.53388405479163
1815,169.7822714800563
1816,176.70928325857585
1817,172.70007747331977
1818,111.9931216278236
1819,99.35006896775066
1820,96.29735351039511
1821,123.99163353551396
1822,111.47948574335243
1823,170.8619884640151
1824,178.2347243589639
1825,174.34385230300052
1826,98.69215216556665
1827,95.835485408878
1828,97.90694549248082
1829,138.8347890211514
1830,113.76670233623963
1831,171.53917433384183
1832,177.08057061087968
1833,177.8779539741598
1834,95.81124960582136
1835,87.6813609284363
1836,110.21122000087644
1837,125.45716490733469
1838,119.67877892413796
1839,173.95629320906215
1840,174.55369777736416
1841,173.97482298982226
1842,94.98744527055612
1843,100.95218183267002
1844,132.2008346500822
1845,95.61351835014699
1846,178.55939213713785
1847,104.87280029189475
1848,179.45254789083472
1849,170.54869755565667
1850,95.59015934987086
1851,95.24154792819998
1852,124.84264132248227
1853,96.33811533066552
1854,177.6574358804988
1855,104.5744927986463
1856,171.24582097789207
1857,164.44635505302745
1858,30.561392911543884
1859,161.0976873277443
1860,113.35988047366551
1861,142.6198671365104
1862,168.09546978325412
1863,123.94795584881595
1864,171.20407358348072
1865,15.710648076599774
1866,83.81093300215373
1867,90.36981224071991
1868,118.58405292591365
1869,159.55694671767822
1870,
1871,
1872,167.7396160588763
1873,164.9419893031762
1874,92.57608383829587
1875,83.04519907577303
1876,110.18675961654704
1877,137.29335128889454
1878,123.49356796049986
1879,179.31935103591567
1880,168.51997698932598
1881,175.92945023102317
1882,100.77459467579335
1883,99.09314511235897
1884,87.01999895982681
1885,122.57572052231049
1886,94.0253755378177
1887,175.89135552943634
1888,179.2911327426266
1889,174.44871475624285
1890,19.79158409780103
1891,171.25480219185684
1892,141.93356347733013
1893,136.81521003887283
1894,179.0103827954555
1895,134.40599645370153
1896,178.7797658356045
1897,174.52739013546622
1898,106.17108205139705
1899,93.31376916117391
1900,103.77882621303684
1901,134.96675850416625
1902,117.20608927410754
1903,179.82108189237977
1904,99.78665705632827
1905,179.21237426184393
1906,4.932889942966422
1907,172.4521030826487
1908,123.56493732547926
1909,131.52900625478514
1910,179.25129535538173
1911,119.1920632435201
1912,162.66006467467164
1913,172.89890621533127
1914,97.16462695178325
1915,88.10095332913761
1916,153.0599056929977
1917,122.63030899682887
1918,
1919,
1920,175.00038192817607
1921,178.60304105332463
1922,85.02152300550564
1923,95.57924458752119
1924,118.25922336492192
1925,145.9387597156425
1926,126.6512079885339
1927,176.4532669122675
1928,177.94775432590095
1929,170.069505417367
1930,70.75234294737746
1931,133.03015958532959
1932,23.505764376720208
1933,178.89948820052064
1934,96.12302656191578
1935,178.0574744403043
1936,152.12764552620382
1937,89.32378659449071
1938,41.82166114292212
1939,35.41498858575188
1940,133.56287196579433
1941,161.13320942611332
1942,147.4210777799282
1943,178.0954020007974
1944,175.87478889885105
1945,178.54721704497842
1946,100.90601367134008
1947,95.22435384765727
1948,114.9580958063789
1949,139.610923058752
1950,115.6914447213039
1951,175.24275842530633
1952,171.4958022579468
1953,179.08166336596543
1954,109.54235616131788
1955,94.66040051452055
1956,86.50436478631457
1957,129.67356271393655
1958,114.62338970915879
1959,173.7962965288164
1960,172.96329266117732
1961,171.65798505818208
1962,104.44659082333885
1963,96.56568655617862
1964,103.54400089914287
1965,138.2644463720375
1966,119.48551972530849
1967,178.3110448604418
